LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList,label
15476,06-30,19:56:07.378,4879,4978,D,CCodec  ,[c2.android.vorbis.decoder] buffers are bound to CCodec for this session,63f4b9ea,[<*>] buffers are bound to CCodec for this session,['c2.android.vorbis.decoder'],0
15477,06-30,19:56:07.378,4879,4978,D,CCodecConfig,no c2 equivalents for durationUs,0aa76fb4,no c2 equivalents for <*>,['durationUs'],0
15478,06-30,19:56:07.378,4879,4978,D,CCodecConfig,no c2 equivalents for track-id,0aa76fb4,no c2 equivalents for <*>,['track-id'],0
15479,06-30,19:56:07.378,4879,4978,D,CCodecConfig,no c2 equivalents for csd-1,0aa76fb4,no c2 equivalents for <*>,['csd-1'],0
15480,06-30,19:56:07.378,4879,4978,D,CCodecConfig,no c2 equivalents for flags,0aa76fb4,no c2 equivalents for <*>,['flags'],0
15481,06-30,19:56:07.383,4879,4978,D,CCodecConfig,c2 config diff is   c2::u32 coded.bitrate.value = 80000,9a291122,<*> <*> <*> <*> <*> <*> = <*>,"['c2', 'config', 'diff is   c2::u32 coded.bitrate.value', '80000']",0
15482,06-30,19:56:07.383,4879,4978,D,CCodecConfig,c2::u32 raw.channel-count.value = 2,0abafcf6,<*> <*> = <*>,"['c2::u32 raw.channel-count.value', '2']",0
15483,06-30,19:56:07.383,4879,4978,D,CCodecConfig,c2::u32 raw.sample-rate.value = 44100,0abafcf6,<*> <*> = <*>,"['c2::u32 raw.sample-rate.value', '44100']",0
15484,06-30,19:56:07.383,4879,4978,W,Codec2Client,query -- param skipped: index = 1107298332.,923492e3,query <*> <*> <*> <*> <*> <*>,"['--', 'param', 'skipped: index = 1107298332.']",0
15485,06-30,19:56:07.383,4879,4978,D,CCodec  ,encoding statistics level = 0,fd50ec16,encoding statistics level = <*>,['0'],0
15486,06-30,19:56:07.383,4879,4978,D,CCodec  ,setup formats input: AMessage(what = 0x00000000) = {,9a291122,<*> <*> <*> <*> <*> <*> = <*>,"['setup', 'formats', 'input: AMessage(what', '0x00000000) = {']",0
15487,06-30,19:56:07.383,4879,4978,D,CCodec  ,int32_t bitrate = 80000,0abafcf6,<*> <*> = <*>,"['int32_t bitrate', '80000']",0
15488,06-30,19:56:07.383,4879,4978,D,CCodec  ,int32_t channel-count = 2,0abafcf6,<*> <*> = <*>,"['int32_t channel-count', '2']",0
15489,06-30,19:56:07.383,4879,4978,D,CCodec  ,int32_t max-input-size = 32768,0abafcf6,<*> <*> = <*>,"['int32_t max-input-size', '32768']",0
15490,06-30,19:56:07.383,4879,4978,D,CCodec  ,"string mime = ""audio/vorbis""",0abafcf6,<*> <*> = <*>,"['string mime', '""audio/vorbis""']",0
15491,06-30,19:56:07.383,4879,4978,D,CCodec  ,int32_t sample-rate = 44100,0abafcf6,<*> <*> = <*>,"['int32_t sample-rate', '44100']",0
15492,06-30,19:56:07.383,4879,4978,D,CCodec  ,},cbb184dd,},[],0
15493,06-30,19:56:07.383,4879,4978,D,CCodec  ,setup formats output: AMessage(what = 0x00000000) = {,9a291122,<*> <*> <*> <*> <*> <*> = <*>,"['setup', 'formats', 'output: AMessage(what', '0x00000000) = {']",0
15494,06-30,19:56:07.383,4879,4978,D,CCodec  ,int32_t channel-count = 2,0abafcf6,<*> <*> = <*>,"['int32_t channel-count', '2']",0
15495,06-30,19:56:07.383,4879,4978,D,CCodec  ,"string mime = ""audio/raw""",0abafcf6,<*> <*> = <*>,"['string mime', '""audio/raw""']",0
15496,06-30,19:56:07.383,4879,4978,D,CCodec  ,int32_t sample-rate = 44100,0abafcf6,<*> <*> = <*>,"['int32_t sample-rate', '44100']",0
15497,06-30,19:56:07.383,4879,4978,D,CCodec  ,int32_t channel-mask = 3,0abafcf6,<*> <*> = <*>,"['int32_t channel-mask', '3']",0
15498,06-30,19:56:07.383,4879,4978,D,CCodec  ,int32_t android._config-pcm-encoding = 2,0abafcf6,<*> <*> = <*>,"['int32_t android._config-pcm-encoding', '2']",0
15499,06-30,19:56:07.383,4879,4978,D,CCodec  ,},cbb184dd,},[],0
15500,06-30,19:56:07.384,4879,4978,I,CCodecConfig,query failed after returning 7 values (BAD_INDEX),923492e3,query <*> <*> <*> <*> <*> <*>,"['failed', 'after', 'returning 7 values (BAD_INDEX)']",0
15501,06-30,19:56:07.390,4879,4978,W,Codec2Client,query -- param skipped: index = 1342179345.,923492e3,query <*> <*> <*> <*> <*> <*>,"['--', 'param', 'skipped: index = 1342179345.']",0
15502,06-30,19:56:07.390,4879,4978,W,Codec2Client,query -- param skipped: index = 2415921170.,923492e3,query <*> <*> <*> <*> <*> <*>,"['--', 'param', 'skipped: index = 2415921170.']",0
15503,06-30,19:56:07.390,4879,4978,D,CCodecBufferChannel,[c2.android.vorbis.decoder#234] Created input block pool with allocatorID 16 => poolID 23 - OK (0),a4a8dfc1,[<*>#<*>] Created input block pool with allocatorID <*> => poolID <*> - OK (<*>),"['c2.android.vorbis.decoder#234', '16 =>', '23', '0']",0
15504,06-30,19:56:07.391,4879,4978,I,CCodecBufferChannel,[c2.android.vorbis.decoder#234] Created output block pool with allocatorID 16 => poolID 49 - OK,1aa997c5,[<*>#<*>] Created output block pool with allocatorID <*> => poolID <*> - OK,"['c2.android.vorbis.decoder#234', '16 =>', '49']",0
15505,06-30,19:56:07.392,4879,4978,D,CCodecBufferChannel,[c2.android.vorbis.decoder#234] Configured output block pool ids 49 => OK,5a1439ff,[<*>#<*>] Configured output block pool ids <*> => OK,"['c2.android.vorbis.decoder#234', '49 =>']",0
15506,06-30,19:56:07.393,540,4979,D,SimpleC2Component,Using output block pool with poolID 49 => got 49 - 0,036be579,Using output block pool with poolID <*> => got <*> - <*>,"['49 =>', '49', '0']",0
15507,06-30,19:56:07.399,486,503,W,TransactionTracing,Could not find layer handle 0x7020edb6b290,5cd89fd0,Could not find layer <*> <*>,['handle 0x7020edb6b290'],0
15508,06-30,19:56:07.399,486,503,W,TransactionTracing,Could not find layer handle 0x7020edb6bdd0,5cd89fd0,Could not find layer <*> <*>,['handle 0x7020edb6bdd0'],0
15509,06-30,19:56:07.429,486,503,W,TransactionTracing,Could not find layer handle 0x7020edb6d510,5cd89fd0,Could not find layer <*> <*>,['handle 0x7020edb6d510'],0
15510,06-30,19:56:07.436,482,4960,I,GCH_AidlCameraDeviceSession,ProcessCaptureResult: First frame done,3d96bb43,ProcessCaptureResult: First frame done,[],0
15511,06-30,19:56:07.439,4879,4879,V,CAM_CaptureModule,AF status is state:INACTIVE,759a46fd,AF status is <*>,['state:INACTIVE'],0
15512,06-30,19:56:07.467,4879,4879,V,CAM_CaptureModule,AF status is state:PASSIVE_SCAN,759a46fd,AF status is <*>,['state:PASSIVE_SCAN'],0
15513,06-30,19:56:07.468,4879,4879,V,CAM_FocusController,Running showPassiveFocusAtCenter(),cb60a4ff,Running showPassiveFocusAtCenter(),[],0
15514,06-30,19:56:07.469,4879,4879,I,CAM_FocusRingView,Computing center via view bounds.,a61f8238,Computing center via <*> <*>,['view bounds.'],0
15515,06-30,19:56:07.470,4879,4978,D,CCodecBufferChannel,[c2.android.vorbis.decoder#234] MediaCodec discarded an unknown buffer,bc9f5e32,[<*>#<*>] MediaCodec discarded an unknown buffer,['c2.android.vorbis.decoder#234'],0
15516,06-30,19:56:07.470,4879,4978,D,CCodecBufferChannel,[c2.android.vorbis.decoder#234] MediaCodec discarded an unknown buffer,bc9f5e32,[<*>#<*>] MediaCodec discarded an unknown buffer,['c2.android.vorbis.decoder#234'],0
15517,06-30,19:56:07.470,4879,4978,D,CCodecBufferChannel,[c2.android.vorbis.decoder#234] MediaCodec discarded an unknown buffer,bc9f5e32,[<*>#<*>] MediaCodec discarded an unknown buffer,['c2.android.vorbis.decoder#234'],0
15518,06-30,19:56:07.471,540,837,I,hw-BpHwBinder,onLastStrongRef automatically unlinking death recipients,6a6a664e,onLastStrongRef automatically unlinking death recipients,[],0
15519,06-30,19:56:07.471,540,837,I,hw-BpHwBinder,onLastStrongRef automatically unlinking death recipients,6a6a664e,onLastStrongRef automatically unlinking death recipients,[],0
15520,06-30,19:56:07.471,540,837,V,C2Store ,in ~ComponentModule,224a9fe0,in <*>,['~ComponentModule'],0
15521,06-30,19:56:07.471,540,837,V,C2Store ,unloading dll,9e91a476,unloading dll,[],0
15522,06-30,19:56:07.471,4879,4978,I,hw-BpHwBinder,onLastStrongRef automatically unlinking death recipients,6a6a664e,onLastStrongRef automatically unlinking death recipients,[],0
15523,06-30,19:56:07.472,4879,4958,D,MediaCodec,flushMediametrics,aa9b6cb8,flushMediametrics,[],0
15524,06-30,19:56:07.499,4879,4879,V,CAM_CaptureModule,AF status is state:PASSIVE_FOCUSED,759a46fd,AF status is <*>,['state:PASSIVE_FOCUSED'],0
15525,06-30,19:56:07.597,4879,4879,D,CAM_CaptureModule,onSurfaceTextureUpdated --> updatePreviewTransform,a1177d89,onSurfaceTextureUpdated --> updatePreviewTransform,[],0
15526,06-30,19:56:07.599,4879,4879,D,CAM_CaptureModule,updatePreviewTransform: 720 x 1184,c9f93bad,updatePreviewTransform: <*> x <*>,"['720', '1184']",0
15527,06-30,19:56:07.600,4879,4879,E,ContextImpl,"Tried to access visual service WindowManager from a non-visual Context:com.android.camera.app.CameraApp@66e1b19 WindowManager should be accessed from Activity or other visual Context. Use an Activity or a Context created with Context#createWindowContext(int, Bundle), which are adjusted to the configuration and visual bounds of an area on screen.",45458d39,"Tried to access visual service WindowManager from a non-visual Context:<*>@<*> WindowManager should be accessed from Activity or other visual Context. Use an Activity or a Context created with Context#createWindowContext(int, Bundle), which are adjusted to the configuration and visual bounds of an area on screen.",['com.android.camera.app.CameraApp@66e1b19'],0
15528,06-30,19:56:07.600,4879,4879,E,ContextImpl,java.lang.IllegalAccessException: Tried to access visual service WindowManager from a non-visual Context:com.android.camera.app.CameraApp@66e1b19,223612bc,<*>: Tried to access visual service WindowManager from a non-visual Context:<*>@<*>,"['java.lang.IllegalAccessException', 'com.android.camera.app.CameraApp@66e1b19']",0
15529,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.app.ContextImpl.getSystemService(ContextImpl.java:2115),d7497a9b,at <*>,['android.app.ContextImpl.getSystemService(ContextImpl.java:2115)'],0
15530,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.content.ContextWrapper.getSystemService(ContextWrapper.java:900),d7497a9b,at <*>,['android.content.ContextWrapper.getSystemService(ContextWrapper.java:900)'],0
15531,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.util.AndroidServices.getSystemService(AndroidServices.java:143),d7497a9b,at <*>,['com.android.camera.util.AndroidServices.getSystemService(AndroidServices.java:143)'],0
15532,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.util.AndroidServices.provideWindowManager(AndroidServices.java:131),d7497a9b,at <*>,['com.android.camera.util.AndroidServices.provideWindowManager(AndroidServices.java:131)'],0
15533,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.util.CameraUtil.getDefaultDisplaySize(CameraUtil.java:471),d7497a9b,at <*>,['com.android.camera.util.CameraUtil.getDefaultDisplaySize(CameraUtil.java:471)'],0
15534,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.util.CameraUtil.getOptimalPreviewSizeIndex(CameraUtil.java:547),d7497a9b,at <*>,['com.android.camera.util.CameraUtil.getOptimalPreviewSizeIndex(CameraUtil.java:547)'],0
15535,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.util.CameraUtil.getOptimalPreviewSizeIndex(CameraUtil.java:509),d7497a9b,at <*>,['com.android.camera.util.CameraUtil.getOptimalPreviewSizeIndex(CameraUtil.java:509)'],0
15536,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.util.CameraUtil.getOptimalPreviewSizeIndex(CameraUtil.java:536),d7497a9b,at <*>,['com.android.camera.util.CameraUtil.getOptimalPreviewSizeIndex(CameraUtil.java:536)'],0
15537,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.CaptureModuleUtil.getOptimalPreviewSize(CaptureModuleUtil.java:88),d7497a9b,at <*>,['com.android.camera.CaptureModuleUtil.getOptimalPreviewSize(CaptureModuleUtil.java:88)'],0
15538,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.CaptureModuleUtil.getOptimalPreviewSize(CaptureModuleUtil.java:57),d7497a9b,at <*>,['com.android.camera.CaptureModuleUtil.getOptimalPreviewSize(CaptureModuleUtil.java:57)'],0
15539,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.one.v2.initialization.Camera2PreviewSizeSelector.pickPreviewSize(Camera2PreviewSizeSelector.java:47),d7497a9b,at <*>,['com.android.camera.one.v2.initialization.Camera2PreviewSizeSelector.pickPreviewSize(Camera2PreviewSizeSelector.java:47)'],0
15540,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.one.v2.initialization.GenericOneCameraImpl.pickPreviewSize(GenericOneCameraImpl.java:188),d7497a9b,at <*>,['com.android.camera.one.v2.initialization.GenericOneCameraImpl.pickPreviewSize(GenericOneCameraImpl.java:188)'],0
15541,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.CaptureModule.updatePreviewBufferDimension(CaptureModule.java:1296),d7497a9b,at <*>,['com.android.camera.CaptureModule.updatePreviewBufferDimension(CaptureModule.java:1296)'],0
15542,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.CaptureModule.updatePreviewTransform(CaptureModule.java:1231),d7497a9b,at <*>,['com.android.camera.CaptureModule.updatePreviewTransform(CaptureModule.java:1231)'],0
15543,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.CaptureModule.-$$Nest$mupdatePreviewTransform(Unknown Source:0),987e1ed3,at <*> <*>,['com.android.camera.CaptureModule.-$$Nest$mupdatePreviewTransform(Unknown Source:0)'],0
15544,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.CaptureModule$3.onSurfaceTextureUpdated(CaptureModule.java:271),d7497a9b,at <*>,['com.android.camera.CaptureModule$3.onSurfaceTextureUpdated(CaptureModule.java:271)'],0
15545,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.app.CameraAppUI.onSurfaceTextureUpdated(CameraAppUI.java:1739),d7497a9b,at <*>,['com.android.camera.app.CameraAppUI.onSurfaceTextureUpdated(CameraAppUI.java:1739)'],0
15546,06-30,19:56:07.600,4879,4879,E,ContextImpl,at com.android.camera.TextureViewHelper.onSurfaceTextureUpdated(TextureViewHelper.java:494),d7497a9b,at <*>,['com.android.camera.TextureViewHelper.onSurfaceTextureUpdated(TextureViewHelper.java:494)'],0
15547,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.TextureView.applyUpdate(TextureView.java:538),d7497a9b,at <*>,['android.view.TextureView.applyUpdate(TextureView.java:538)'],0
15548,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.TextureView.draw(TextureView.java:417),d7497a9b,at <*>,['android.view.TextureView.draw(TextureView.java:417)'],0
15549,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.View.updateDisplayListIfDirty(View.java:22084),d7497a9b,at <*>,['android.view.View.updateDisplayListIfDirty(View.java:22084)'],0
15550,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513),d7497a9b,at <*>,['android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513)'],0
15551,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486),d7497a9b,at <*>,['android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486)'],0
15552,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.View.updateDisplayListIfDirty(View.java:22040),d7497a9b,at <*>,['android.view.View.updateDisplayListIfDirty(View.java:22040)'],0
15553,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513),d7497a9b,at <*>,['android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513)'],0
15554,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486),d7497a9b,at <*>,['android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486)'],0
15555,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.View.updateDisplayListIfDirty(View.java:22040),d7497a9b,at <*>,['android.view.View.updateDisplayListIfDirty(View.java:22040)'],0
15556,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513),d7497a9b,at <*>,['android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513)'],0
15557,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486),d7497a9b,at <*>,['android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486)'],0
15558,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.View.updateDisplayListIfDirty(View.java:22040),d7497a9b,at <*>,['android.view.View.updateDisplayListIfDirty(View.java:22040)'],0
15559,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513),d7497a9b,at <*>,['android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513)'],0
15560,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486),d7497a9b,at <*>,['android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486)'],0
15561,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.View.updateDisplayListIfDirty(View.java:22040),d7497a9b,at <*>,['android.view.View.updateDisplayListIfDirty(View.java:22040)'],0
15562,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513),d7497a9b,at <*>,['android.view.ViewGroup.recreateChildDisplayList(ViewGroup.java:4513)'],0
15563,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486),d7497a9b,at <*>,['android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:4486)'],0
15564,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.View.updateDisplayListIfDirty(View.java:22040),d7497a9b,at <*>,['android.view.View.updateDisplayListIfDirty(View.java:22040)'],0
15565,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ThreadedRenderer.updateViewTreeDisplayList(ThreadedRenderer.java:689),d7497a9b,at <*>,['android.view.ThreadedRenderer.updateViewTreeDisplayList(ThreadedRenderer.java:689)'],0
15566,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ThreadedRenderer.updateRootDisplayList(ThreadedRenderer.java:695),d7497a9b,at <*>,['android.view.ThreadedRenderer.updateRootDisplayList(ThreadedRenderer.java:695)'],0
15567,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ThreadedRenderer.draw(ThreadedRenderer.java:793),d7497a9b,at <*>,['android.view.ThreadedRenderer.draw(ThreadedRenderer.java:793)'],0
15568,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewRootImpl.draw(ViewRootImpl.java:4768),d7497a9b,at <*>,['android.view.ViewRootImpl.draw(ViewRootImpl.java:4768)'],0
15569,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewRootImpl.performDraw(ViewRootImpl.java:4479),d7497a9b,at <*>,['android.view.ViewRootImpl.performDraw(ViewRootImpl.java:4479)'],0
15570,06-30,19:56:07.600,4879,4879,E,ContextImpl,at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:3666),d7497a9b,at <*>,['android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:3666)'],0
